,﻿TDID,FavGenre,G1,G2,G3,G4,G5,Browser_Alt Browser,Browser_Chrome,Browser_IE,Browser_Safari,Browser_Unidentified,genre,prediction
284,048e17cf-a543-430c-8c7c-595077637343,BlindedGenre2,0.19883155094,0.535339385118,0.181340649779,0.0671011940436,0.01738722012,0.0,1.0,0.0,0.0,0.0,2.0,2.0
285,04fcf536-e61e-420f-8d85-65ef69b17390,BlindedGenre2,0.399347014925,0.262173507463,0.191231343284,0.143050373134,0.00419776119403,0.0,0.0,0.0,1.0,0.0,2.0,1.0
287,054bbc89-417c-4c7f-b00f-a3ed570175b3,BlindedGenre2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
288,05ad7d7c-8373-47ea-a00e-85567910f692,BlindedGenre3,0.306254763806,0.151464634499,0.386242479548,0.119310502163,0.0367276199836,0.0,0.0,1.0,0.0,0.0,3.0,3.0
290,06c5f50a-713d-4a5e-9f9e-a6faaaa09fa2,BlindedGenre1,0.49152766539,0.171140295195,0.180352726486,0.137191868523,0.0197874444069,0.0,1.0,0.0,0.0,0.0,1.0,1.0
291,0720429b-6d4e-433d-925f-5a22ba12fa9f,BlindedGenre5,0.308932209247,0.0739413947397,0.200163474481,0.082212203063,0.334750718469,0.0,0.0,1.0,0.0,0.0,5.0,5.0
293,084a72e2-d3ba-45c7-9550-833fe665fc4c,BlindedGenre2,0.222222222222,0.733333333333,0.0222222222222,0.0222222222222,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
295,089205e1-0afd-4ab8-b91b-947e7a8c26c8,BlindedGenre1,0.470173254487,0.0929038281979,0.266002697375,0.149081854964,0.0218383649756,0.0,0.0,1.0,0.0,0.0,1.0,1.0
300,09eec120-25d5-4078-9aef-711882f22acb,BlindedGenre1,0.447738105802,0.126186084539,0.251531358704,0.169728432624,0.00481601833066,0.0,1.0,0.0,0.0,0.0,1.0,1.0
301,0a38e8e5-65de-47c0-8a51-8432a37b4bf6,BlindedGenre5,0.329890477734,0.131333940004,0.223491407503,0.0966579175721,0.218626257187,0.0,0.0,1.0,0.0,0.0,5.0,5.0
302,0a5a4b36-658d-432e-b182-103066881778,BlindedGenre4,0.0364758698092,0.373737373737,0.0280583613917,0.558922558923,0.00280583613917,0.0,1.0,0.0,0.0,0.0,4.0,4.0
303,0a9e0db4-a6cc-4960-96ad-ed67d90f170f,BlindedGenre1,0.44367170017,0.15430603169,0.255540540186,0.115003980561,0.031477747394,0.0,0.0,1.0,0.0,0.0,1.0,1.0
304,0ad6e15b-3597-4c14-91d5-9a6d3f796210,BlindedGenre3,0.171699443957,0.10654580041,0.644106818847,0.0499959028387,0.0276520339479,0.0,0.0,1.0,0.0,0.0,3.0,3.0
307,0c1523d4-88fd-4892-bb43-eeb5e504f1a8,BlindedGenre5,0.177777777778,0.362962962963,0.22962962963,0.0,0.22962962963,0.0,1.0,0.0,0.0,0.0,5.0,5.0
308,2dba923b-bafe-4255-84ec-c31c234b2ed2,BlindedGenre2,0.181027413903,0.619378097658,0.169731357438,0.00912931784888,0.0207338131533,0.0,1.0,0.0,0.0,0.0,2.0,2.0
314,2fa42350-2bfe-405e-bf63-516adbfaedb6,BlindedGenre2,0.338452088452,0.40131040131,0.19266994267,0.0522113022113,0.0153562653563,1.0,0.0,0.0,0.0,0.0,2.0,2.0
318,3289482e-77b1-47ea-8dbf-c2ab1165ee6f,BlindedGenre1,0.680051480051,0.175321750322,0.105566280566,0.0334298584299,0.00563063063063,0.0,0.0,1.0,0.0,0.0,1.0,1.0
320,33f07765-55af-4806-baa3-be27438830db,BlindedGenre1,0.777777777778,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,1.0,0.0,0.0,1.0,1.0
321,34038cd3-325a-4ee9-b86c-e2eb1c4a985a,BlindedGenre3,0.267566495813,0.164482373811,0.423496659342,0.11546885237,0.0289856186637,0.0,0.0,1.0,0.0,0.0,3.0,3.0
324,34e5a405-a076-4d74-8edd-b0e11be2ab93,BlindedGenre1,0.663270727865,0.0770602443876,0.157915934311,0.0843758222559,0.0173772711804,0.0,0.0,1.0,0.0,0.0,1.0,1.0
325,355c600b-fec4-42ef-8a98-d768758a0766,BlindedGenre1,0.720365729138,0.047201336675,0.155342058851,0.067947646895,0.00914322844147,0.0,1.0,0.0,0.0,0.0,1.0,1.0
327,36be26c6-6ea7-4034-84a6-89dd722086f8,BlindedGenre1,0.403425474255,0.162926829268,0.272953929539,0.127544715447,0.0331490514905,0.0,0.0,1.0,0.0,0.0,1.0,1.0
330,372c412e-73ba-47f7-a016-b0b3a9cb751d,BlindedGenre3,0.0416666666667,0.270833333333,0.65625,0.03125,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
331,37339a92-401c-4f67-82ee-a4c8f86c7c78,BlindedGenre1,0.3731086098,0.156531921293,0.249275490936,0.167442697471,0.0536412805001,0.0,0.0,1.0,0.0,0.0,1.0,1.0
333,397f8078-74f6-4698-be40-f2f90ac62d89,BlindedGenre1,0.268586789555,0.191321044547,0.168586789555,0.283947772657,0.0875576036866,0.0,0.0,1.0,0.0,0.0,1.0,1.0
334,3a3b484b-a95b-4214-86b3-2573323380d7,BlindedGenre5,0.135855606021,0.236543002935,0.0988020871276,0.0556409625985,0.473158341319,0.0,1.0,0.0,0.0,0.0,5.0,5.0
343,3fb264c9-340f-41c2-bd2f-1da7f4da82f8,BlindedGenre2,0.630340270584,0.330433656653,0.0294087641649,0.00828703267728,0.00153027592052,1.0,0.0,0.0,0.0,0.0,2.0,2.0
346,40ee4023-2784-411d-82b2-3ec6a246ef5c,BlindedGenre3,0.285525679859,0.121707026574,0.44850228629,0.119864431829,0.0244005754476,0.0,0.0,1.0,0.0,0.0,3.0,3.0
348,425b0f7a-c67a-476c-ad64-ab9afc05f4c8,BlindedGenre3,0.0416666666667,0.0,0.958333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
350,42c4df4c-606c-434c-b151-c36433f9d107,BlindedGenre2,0.199579831933,0.579831932773,0.203781512605,0.0168067226891,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
351,43b2d19e-ac27-4d0e-b3da-aa87d3adfab9,BlindedGenre1,0.444309875914,0.126976032636,0.171999830019,0.0684387217406,0.188275539691,0.0,0.0,1.0,0.0,0.0,1.0,1.0
354,446163a8-3a64-49e5-afc4-c581648918c5,BlindedGenre3,0.142906284314,0.142912657748,0.682791469518,0.025103994829,0.00628559359029,0.0,1.0,0.0,0.0,0.0,3.0,3.0
356,44f52d8c-d0be-4d1a-9627-9b68fb98db28,BlindedGenre3,0.181488801054,0.160079051383,0.51976284585,0.109683794466,0.0289855072464,0.0,0.0,1.0,0.0,0.0,3.0,3.0
358,456003b7-8f91-433b-8d54-9d7db92cf433,BlindedGenre3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
359,46369da4-6586-447f-9a72-cafbc1a55131,BlindedGenre1,0.384920634921,0.129365079365,0.323015873016,0.12380952381,0.0388888888889,0.0,0.0,1.0,0.0,0.0,1.0,1.0
362,4817f23a-b628-4a59-a995-b9ffb71dd55b,BlindedGenre1,0.880341880342,0.034188034188,0.034188034188,0.034188034188,0.017094017094,0.0,0.0,1.0,0.0,0.0,1.0,1.0
364,4857c669-52e6-4de1-976a-7a5073e0a61d,BlindedGenre3,0.195260087144,0.0769866678816,0.515197020316,0.207174340907,0.00538188375131,1.0,0.0,0.0,0.0,0.0,3.0,3.0
368,49085552-e2bb-48bd-a5bc-b304d0fb7e0d,BlindedGenre1,0.562124925517,0.140818830916,0.186281330041,0.0614335200906,0.0493413934344,0.0,0.0,1.0,0.0,0.0,1.0,1.0
369,497125c5-5ace-4270-a531-568d39464f9a,BlindedGenre1,0.942857142857,0.0142857142857,0.0428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
370,49be1966-260f-4b3e-87db-e2f127fa0d1e,BlindedGenre4,0.0229302832244,0.00699891067538,0.00334967320261,0.964215686275,0.00250544662309,0.0,1.0,0.0,0.0,0.0,4.0,4.0
371,49decf38-e366-4bcb-a5f7-c97a124df517,BlindedGenre3,0.155518815021,0.0905074061183,0.6569884364,0.0759658893143,0.0210194531461,1.0,0.0,0.0,0.0,0.0,3.0,3.0
375,4a5bbea4-a314-4094-91e3-511bb015b495,BlindedGenre1,0.48285563267,0.156354729306,0.0806184321389,0.253277152896,0.0268940529881,1.0,0.0,0.0,0.0,0.0,1.0,1.0
376,4a9c3009-237f-4ea6-a034-96f64116b3b4,BlindedGenre5,0.331598749701,0.210236310096,0.278529587309,0.137912686747,0.0417226661458,0.0,1.0,0.0,0.0,0.0,5.0,5.0
378,4b038bf3-bdc4-4d7f-b61d-8dac7fd697e8,BlindedGenre2,0.0,0.833333333333,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.0,1.0,0.0,2.0,2.0
379,4b1044e1-3214-44e7-ac0d-7c18e0822823,BlindedGenre1,0.619047619048,0.0616246498599,0.264705882353,0.046218487395,0.00840336134454,0.0,0.0,1.0,0.0,0.0,1.0,1.0
380,4b591194-46d7-4062-9214-a0b672a3dd3e,BlindedGenre2,0.0485008818342,0.758994708995,0.128130511464,0.042328042328,0.0220458553792,0.0,1.0,0.0,0.0,0.0,2.0,2.0
381,4b5921fb-f2ea-4dbf-893a-0dcd70ec7ef3,BlindedGenre3,0.177721088435,0.144982993197,0.59481292517,0.0799319727891,0.00255102040816,0.0,0.0,1.0,0.0,0.0,3.0,3.0
385,4cbc04de-a1c5-4739-87b9-03d6df131e3a,BlindedGenre1,0.456861642146,0.140322629436,0.299417877321,0.0878213558271,0.0155764952695,0.0,0.0,1.0,0.0,0.0,1.0,1.0
390,4f2285fe-4ca8-4f68-8104-ae7c898e2a26,BlindedGenre1,0.658823529412,0.111915535445,0.156862745098,0.0361990950226,0.0361990950226,0.0,1.0,0.0,0.0,0.0,1.0,1.0
392,4f6e22b7-b777-447d-912b-328f316ec8d0,BlindedGenre5,0.0625,0.1875,0.1875,0.0,0.5625,0.0,1.0,0.0,0.0,0.0,5.0,5.0
393,0c55a68c-478c-41d1-a2e0-91e70cc6d68d,BlindedGenre1,0.723426092582,0.100165421352,0.132157284636,0.0319481411128,0.0123030603171,0.0,0.0,1.0,0.0,0.0,1.0,1.0
394,0c6838bf-910b-4d1d-8f0b-ccc020c17a6a,BlindedGenre3,0.421323529412,0.0198529411765,0.530882352941,0.0213235294118,0.00661764705882,1.0,0.0,0.0,0.0,0.0,3.0,3.0
395,0d093eba-aa97-4a16-82c6-d1731a4877e8,BlindedGenre4,0.0625,0.025,0.0125,0.9,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0
396,0db8955f-1a4b-48af-9e75-4baa45a160bd,BlindedGenre1,0.484723889556,0.137254447233,0.201357361126,0.137367674342,0.039296627742,0.0,0.0,1.0,0.0,0.0,1.0,1.0
397,0dc6516b-f777-4835-86c3-7c576e0a059c,BlindedGenre1,0.429405762305,0.164474789916,0.242031812725,0.161536614646,0.00255102040816,0.0,1.0,0.0,0.0,0.0,1.0,1.0
399,0ed86120-c43f-4d09-829f-42d0195055d4,BlindedGenre1,0.418016761443,0.0862922132093,0.319992278863,0.119971017897,0.0557277285873,1.0,0.0,0.0,0.0,0.0,1.0,1.0
401,10ad290a-451a-42f3-a2a4-9bc8291402a1,BlindedGenre4,0.400070642642,0.116165875768,0.211349256329,0.223857617729,0.0485566075332,0.0,0.0,1.0,0.0,0.0,4.0,4.0
402,1119667c-fe08-469f-b245-b91bf4d733b5,BlindedGenre2,0.27271021021,0.619557057057,0.100975975976,0.0045045045045,0.00225225225225,0.0,1.0,0.0,0.0,0.0,2.0,2.0
405,12f9a717-acf5-47b9-ba27-12133072f3a0,BlindedGenre2,0.5,0.25,0.0833333333333,0.166666666667,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
406,131ef5c7-84a4-4734-b228-d23875bcb35c,BlindedGenre1,0.495975919492,0.127268586095,0.23587828126,0.0993331861201,0.0415440270329,0.0,1.0,0.0,0.0,0.0,1.0,1.0
408,13786f8b-cae8-4e91-9c02-ed73316d8607,BlindedGenre1,0.635365561767,0.116182623437,0.148541135708,0.0821229616073,0.0177877174804,1.0,0.0,0.0,0.0,0.0,1.0,1.0
409,14aaa745-b021-4544-9d2d-b6d2e3b08755,BlindedGenre5,0.292352092352,0.122366522367,0.217135642136,0.180303030303,0.187842712843,0.0,0.0,1.0,0.0,0.0,5.0,5.0
411,1645a9f9-aa4e-4be7-84fa-5e1f17817bf5,BlindedGenre2,0.16847826087,0.733695652174,0.0760869565217,0.0217391304348,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
412,1739d562-2f11-4f0d-b647-823d29e48b51,BlindedGenre3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
415,17ff52ac-1e2d-41a0-9a24-2848afe9512b,BlindedGenre3,0.393866995074,0.166834975369,0.276022167488,0.0942857142857,0.0689901477833,1.0,0.0,0.0,0.0,0.0,3.0,3.0
418,198586dd-b36d-4c00-87ff-8dc9de66457b,BlindedGenre3,0.203430815112,0.00818132725727,0.686404079045,0.100803057541,0.00118072104464,0.0,1.0,0.0,0.0,0.0,3.0,3.0
419,199ec448-bcef-42e1-ac14-ccf196dad711,BlindedGenre3,0.318786483786,0.152097092097,0.389498474498,0.112848907849,0.026769041769,0.0,0.0,1.0,0.0,0.0,3.0,3.0
421,1a3fee06-7120-47dc-9b13-1c3daea478b9,BlindedGenre3,0.142857142857,0.214285714286,0.642857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
422,1abf60ca-1902-4813-b9c1-d6a1c21e25c4,BlindedGenre3,0.289915966387,0.239364495798,0.324973739496,0.124737394958,0.0210084033613,0.0,1.0,0.0,0.0,0.0,3.0,3.0
427,1cacece9-4ab6-4f52-a247-7f599d51f6ec,BlindedGenre3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
428,1d43a6b5-7b8a-4de6-b0d0-f98dd5ca101b,BlindedGenre3,0.251980772117,0.11550987257,0.535768149468,0.0518880810751,0.0448531247705,1.0,0.0,0.0,0.0,0.0,3.0,3.0
430,1de5d673-c78f-4e15-a9fa-a04ae36850e5,BlindedGenre1,0.632349525176,0.0543485686958,0.171546992781,0.083298034661,0.0584568786864,1.0,0.0,0.0,0.0,0.0,1.0,1.0
432,1e826c81-1bdd-408d-aa5f-c275dcd8d0ef,BlindedGenre2,0.175854037267,0.605473602484,0.15477484472,0.0534161490683,0.0104813664596,0.0,1.0,0.0,0.0,0.0,2.0,2.0
434,2082c847-5313-461e-9993-51e1102d3c36,BlindedGenre3,0.0519480519481,0.0324675324675,0.831168831169,0.0844155844156,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
435,23056201-90e1-42aa-bfa5-3a9b1babcc11,BlindedGenre1,0.525816253331,0.0881889219102,0.241419604427,0.117741340439,0.0268338798934,1.0,0.0,0.0,0.0,0.0,1.0,1.0
436,23928851-dc6c-4e2f-991e-e4b937c35844,BlindedGenre2,0.297356982138,0.364158372108,0.21573593842,0.0849034002645,0.0378453070705,1.0,0.0,0.0,0.0,0.0,2.0,2.0
440,25839b8c-78ae-4510-8f2e-133c0835aa29,BlindedGenre3,0.18253968254,0.140873015873,0.539682539683,0.00793650793651,0.128968253968,0.0,0.0,0.0,1.0,0.0,3.0,3.0
443,26b8c1ed-b0a7-4472-ac44-649ad95cdcc9,BlindedGenre3,0.333333333333,0.0,0.666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
444,2710651a-1a27-45d9-9eb5-c54e7b620cc4,BlindedGenre3,0.0,0.0128205128205,0.974358974359,0.0128205128205,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
445,28073e7a-cff1-4f63-bb3a-83e726c9a5e3,BlindedGenre3,0.00192307692308,0.00769230769231,0.990384615385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0
449,29cfd60c-74a3-42ee-a330-c881830a81a3,BlindedGenre1,0.529917871427,0.170160109311,0.222768305315,0.061357257112,0.0157964568342,0.0,1.0,0.0,0.0,0.0,1.0,1.0
452,2ae7ed3f-b698-4964-8654-feb93c827268,BlindedGenre3,0.275166002885,0.0810193729341,0.538086982883,0.0701382666404,0.0355893746575,1.0,0.0,0.0,0.0,0.0,3.0,3.0
453,2b6e959d-6d55-4f85-9ada-d9fd667fff65,BlindedGenre1,0.515314890001,0.1168020017,0.239456850156,0.104359833821,0.0240664243225,0.0,0.0,1.0,0.0,0.0,1.0,1.0
454,2c270b71-647e-435b-ba8e-467d8ba8f804,BlindedGenre4,0.346666666667,0.146666666667,0.32,0.14,0.0466666666667,0.0,0.0,1.0,0.0,0.0,4.0,4.0
456,2c5f05e3-93be-4ecf-927e-dccd621d725e,BlindedGenre4,0.272061640849,0.0775593581326,0.173639472285,0.446844704885,0.0298948238486,0.0,1.0,0.0,0.0,0.0,4.0,4.0
457,2c7d441f-c2a3-4200-9e4b-ae95980e183d,BlindedGenre4,0.340366870779,0.154066456164,0.230816374849,0.253329225509,0.0214210726984,0.0,0.0,1.0,0.0,0.0,4.0,4.0
458,2c818394-fa3e-47ec-b654-dcb656cac34d,BlindedGenre3,0.401327838828,0.0848214285714,0.366643772894,0.0924908424908,0.0547161172161,0.0,0.0,1.0,0.0,0.0,3.0,3.0
459,2c95d21f-367c-4eb0-941a-d1178a9ef7f7,BlindedGenre3,0.0583333333333,0.30119047619,0.383928571429,0.239880952381,0.0166666666667,0.0,1.0,0.0,0.0,0.0,3.0,3.0
461,2d0721ee-5096-4209-aabc-7cbd7ccb8ba0,BlindedGenre1,0.457188641243,0.204382690013,0.208486848734,0.0849148518921,0.045026968118,0.0,1.0,0.0,0.0,0.0,1.0,1.0
462,2d66abbd-8218-4ad5-8128-334e2e93daad,BlindedGenre1,0.730158730159,0.0634920634921,0.15873015873,0.031746031746,0.015873015873,0.0,1.0,0.0,0.0,0.0,1.0,1.0
464,2eacbbc7-9f1c-406c-9cdc-af85096008c3,BlindedGenre1,0.583083583084,0.186813186813,0.130203130203,0.0999000999001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
466,2ec50fa3-6790-4108-8d83-3bf3dd9c01cd,BlindedGenre1,0.481685872603,0.164465833401,0.239694568293,0.0787316314755,0.0354220942279,0.0,1.0,0.0,0.0,0.0,1.0,1.0
468,2ecd7303-04e3-40cf-bd91-b7b0855a07ce,BlindedGenre1,0.468111974689,0.227158905931,0.194025494647,0.0937517481716,0.0169518765619,0.0,0.0,1.0,0.0,0.0,1.0,1.0
470,2f307829-3b54-4339-a7b1-1c3950067099,BlindedGenre2,0.169714795009,0.575429590018,0.109240641711,0.0909090909091,0.0547058823529,0.0,0.0,0.0,1.0,0.0,2.0,2.0
472,2fa50da5-8e53-44c6-870d-cf239c509b56,BlindedGenre4,0.250972116119,0.0220203081232,0.174446460402,0.534094728801,0.0184663865546,0.0,0.0,1.0,0.0,0.0,4.0,4.0
480,33773403-ddcd-45e2-8219-c48c8512a99c,BlindedGenre1,0.288306451613,0.23185483871,0.254032258065,0.16935483871,0.0564516129032,0.0,0.0,1.0,0.0,0.0,1.0,1.0
481,33e05005-a050-492d-8ae3-d5b253eabd1f,BlindedGenre1,0.373950617284,0.128888888889,0.314320987654,0.144074074074,0.0387654320988,0.0,0.0,1.0,0.0,0.0,1.0,1.0
482,345c53a0-e3fe-4693-8d7b-30a60ac4c5d2,BlindedGenre3,0.333333333333,0.333333333333,0.166666666667,0.166666666667,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
483,35c2e0ef-eab9-47bb-8de6-84de9be83a97,BlindedGenre1,0.520396120758,0.12324389607,0.251997287142,0.0803194498847,0.0240432461447,0.0,0.0,1.0,0.0,0.0,1.0,1.0
484,364d52ca-123f-4b70-9a0e-74bf0a4a6aa5,BlindedGenre2,0.333333333333,0.333333333333,0.166666666667,0.166666666667,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
485,36a216fb-e3c1-412f-b3ca-e6b91f8b9fdf,BlindedGenre4,0.239635854342,0.0697478991597,0.246918767507,0.409243697479,0.0344537815126,1.0,0.0,0.0,0.0,0.0,4.0,4.0
486,36c71a9d-12d8-47d3-9ecc-d6fb74ee88d4,BlindedGenre3,0.297823129252,0.196972789116,0.347585034014,0.0880272108844,0.0695918367347,0.0,0.0,1.0,0.0,0.0,3.0,3.0
491,37b25cab-0ed8-44de-b2cf-30f931d69ce9,BlindedGenre1,0.310515873016,0.300595238095,0.178571428571,0.15625,0.0540674603175,0.0,0.0,1.0,0.0,0.0,1.0,1.0
493,37fb916f-be6c-4ca3-97b9-961d85401574,BlindedGenre1,0.566604251134,0.202693099596,0.18087667694,0.0473384101418,0.00248756218905,0.0,1.0,0.0,0.0,0.0,1.0,1.0
494,382e7b54-41ce-45a2-939c-42c8e9b7ab43,BlindedGenre3,0.346577380952,0.0348214285714,0.561681547619,0.0502232142857,0.00669642857143,1.0,0.0,0.0,0.0,0.0,3.0,3.0
496,387741aa-ce23-447e-b5fe-94ef7715d027,BlindedGenre2,0.287301408908,0.344756236555,0.285103722858,0.0652812199842,0.0175574116952,0.0,1.0,0.0,0.0,0.0,2.0,2.0
497,39c89565-a596-475a-bf8e-710b36b5f66f,BlindedGenre4,0.100235155791,0.0330687830688,0.0627572016461,0.798059964727,0.00587889476778,0.0,1.0,0.0,0.0,0.0,4.0,4.0
499,3b143540-26ff-48da-a796-10926011307a,BlindedGenre1,0.494897959184,0.0841836734694,0.283163265306,0.122448979592,0.015306122449,1.0,0.0,0.0,0.0,0.0,1.0,1.0
500,3b448cb5-d552-42ed-ba96-3489941a477d,BlindedGenre1,0.419175021866,0.165786445309,0.256927739697,0.120211551205,0.0378992419225,0.0,0.0,1.0,0.0,0.0,1.0,1.0
501,3bed4743-10fc-4f2d-aca2-1c7ea8c6f98b,BlindedGenre1,0.512046541453,0.207027193097,0.198196264623,0.0487804680369,0.0339495327909,0.0,0.0,1.0,0.0,0.0,1.0,1.0
502,3bf77521-530e-4dda-8717-e475de628ef9,BlindedGenre1,0.677019384828,0.0658974064577,0.116451660305,0.12676492559,0.0138666228196,0.0,1.0,0.0,0.0,0.0,1.0,1.0
504,3c42e55f-a6f7-4c95-b026-18040d4ce2cc,BlindedGenre1,0.440346621131,0.156134958488,0.276713576321,0.0975987752458,0.0292060688139,0.0,0.0,1.0,0.0,0.0,1.0,1.0
506,3c5b40c7-16d3-4ec9-a9db-5f9b805ebe0c,BlindedGenre1,0.806454490176,0.03004692135,0.0915812958401,0.0411006679622,0.030816624672,0.0,1.0,0.0,0.0,0.0,1.0,1.0
507,3c632259-ce3a-4bed-b49a-d90d87e81f1d,BlindedGenre4,0.231512605042,0.201260504202,0.356722689076,0.167226890756,0.0432773109244,0.0,0.0,1.0,0.0,0.0,4.0,4.0
508,3d08fc5f-a28d-401a-a846-6b6da7dff4a3,BlindedGenre4,0.419677871148,0.173622782446,0.22529178338,0.0886204481793,0.0927871148459,0.0,0.0,1.0,0.0,0.0,4.0,1.0
509,3d098c8d-1327-4fc0-a41c-d1895b2408f6,BlindedGenre1,0.667297517298,0.118905168905,0.136772486772,0.0493894993895,0.0276353276353,0.0,1.0,0.0,0.0,0.0,1.0,1.0
510,3de481a4-e3aa-43a2-bd9a-01b06251e159,BlindedGenre3,0.0140369580668,0.0129708599858,0.965707178394,0.00568585643213,0.00159914712154,1.0,0.0,0.0,0.0,0.0,3.0,3.0
511,3ebede2e-6136-4b2b-837a-0f8f25cf05b1,BlindedGenre4,0.230478994664,0.0911245247245,0.128388098477,0.512856233956,0.0371521481785,0.0,1.0,0.0,0.0,0.0,4.0,4.0
513,3f49490d-f806-4940-9892-89cebcb302e1,BlindedGenre3,0.257575757576,0.0,0.69696969697,0.0454545454545,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
515,3fde5572-6db5-41cf-b946-4bd980e9ac8e,BlindedGenre1,0.347222222222,0.263888888889,0.25,0.138888888889,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
516,40422c1c-5c7c-4ffd-876d-8534f0b6dc81,BlindedGenre3,0.0225468975469,0.0097101972102,0.661525974026,0.305675805676,0.000541125541126,0.0,0.0,1.0,0.0,0.0,3.0,3.0
518,410a78c0-ef16-4ae9-a9d0-b05f3ebd5701,BlindedGenre3,0.204269207683,0.167655951269,0.581168578543,0.0300120048019,0.0168942577031,0.0,1.0,0.0,0.0,0.0,3.0,3.0
522,439e1457-24dc-4fb4-82d9-3472f31a1da0,BlindedGenre3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
523,43f2c1f6-1cc2-46d9-b308-55b0ecfc961f,BlindedGenre2,0.150707763365,0.43233855637,0.254268879485,0.140916805127,0.021767995654,0.0,1.0,0.0,0.0,0.0,2.0,2.0
524,4428be00-d8ce-46bc-af14-2851867b4939,BlindedGenre4,0.207001608121,0.0944519825117,0.141929242676,0.550881953867,0.00573521282477,0.0,1.0,0.0,0.0,0.0,4.0,4.0
525,445a030f-f68f-4492-8430-ea24c886dfe6,BlindedGenre2,0.114954861841,0.417444175834,0.341751337211,0.125387586714,0.000462038399552,0.0,0.0,1.0,0.0,0.0,2.0,2.0
526,45282915-795c-4e70-97c5-d182f3d459b8,BlindedGenre1,0.50121483376,0.199662723785,0.19426097613,0.0847021526002,0.0201593137255,1.0,0.0,0.0,0.0,0.0,1.0,1.0
527,45913c0c-f393-4220-9ec0-4eecc06e37bc,BlindedGenre4,0.376281841492,0.120332005984,0.127546617727,0.30819631055,0.0676432242469,0.0,1.0,0.0,0.0,0.0,4.0,4.0
529,460b11d0-a46e-4ca4-b6e4-23204e70134a,BlindedGenre1,0.270833333333,0.145833333333,0.291666666667,0.291666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
530,4623d1ce-e634-4c62-9420-5664a9322b9b,BlindedGenre3,0.368571428571,0.125714285714,0.345714285714,0.12,0.04,0.0,0.0,1.0,0.0,0.0,3.0,3.0
531,466b91a7-c5e8-4b1c-b0c7-e135f713bbf2,BlindedGenre3,0.0941448695072,0.264133698916,0.609033671353,0.0295034164599,0.00318434376405,0.0,1.0,0.0,0.0,0.0,3.0,3.0
535,4a26b68a-cacb-43d5-b987-9c87065cc079,BlindedGenre1,0.414413979211,0.281667555082,0.220931244077,0.0733021092454,0.00968511238451,0.0,0.0,0.0,1.0,0.0,1.0,1.0
538,4a544764-8394-40b0-8fd4-2c6694f8eb2d,BlindedGenre2,0.297789197966,0.302166482843,0.270550971458,0.0949037111692,0.034589636564,0.0,1.0,0.0,0.0,0.0,2.0,2.0
540,4be14e67-0406-4c0a-b893-d9aa24578c72,BlindedGenre2,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
542,4d6e7e94-9dcf-4831-9a1b-04565091329c,BlindedGenre2,0.2270781893,0.361481481481,0.289547325103,0.111604938272,0.0102880658436,0.0,0.0,1.0,0.0,0.0,2.0,2.0
543,4ddb9e4b-cdf1-40a0-9f5a-9ba90afba88c,BlindedGenre3,0.160976217068,0.0653034632474,0.657522639475,0.111755604872,0.0044420753376,0.0,0.0,0.0,1.0,0.0,3.0,3.0
544,4e4c4490-c004-4045-b1d3-1e740b3e7bc2,BlindedGenre3,0.0,0.116666666667,0.866666666667,0.0,0.0166666666667,0.0,1.0,0.0,0.0,0.0,3.0,3.0
545,4eae72e4-fc56-46b7-b100-67fe8a6a7ab7,BlindedGenre1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
