,﻿TDID,FavGenre,G1,G2,G3,G4,G5,Browser_Alt Browser,Browser_Chrome,Browser_IE,Browser_Safari,Browser_Unidentified,genre,prediction
297,0922ff4b-6a5f-4e49-b9dd-1b4b5e5ab072,?????,0.214814814815,0.133333333333,0.037037037037,0.0111111111111,0.0037037037037,0.0,0.0,1.0,0.0,0.0,,1.0
298,0978b561-34b1-455e-ad46-7c791117ffa0,?????,0.209399431414,0.162239398247,0.192178986022,0.0822080075811,0.020640843402,0.0,1.0,0.0,0.0,0.0,,1.0
299,09c1fc1b-23b8-4535-8755-98ef70b5a98a,?????,0.303228147835,0.182854411841,0.358633589909,0.101619938274,0.0101856512711,0.0,0.0,1.0,0.0,0.0,,3.0
305,0af90165-16a3-4ed3-a2a8-2930555018b0,?????,0.140987570857,0.364599476485,0.301018427029,0.0633071575918,0.00813614852566,1.0,0.0,0.0,0.0,0.0,,2.0
306,0b051bbd-4e95-4d16-98ca-296d3536cbc1,?????,0.187364968791,0.21029590614,0.535471066657,0.0423873920197,0.0244806663924,0.0,0.0,1.0,0.0,0.0,,3.0
309,2dd78b3c-6c5c-4500-bf1f-a1b677a8ab5a,?????,0.0702702702703,0.0432432432432,0.0540540540541,0.432432432432,0.0,0.0,0.0,1.0,0.0,0.0,,4.0
310,2ec05bb3-50a4-4f3a-b901-dd24116e99ea,?????,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
311,2eed865b-1226-4d4a-9f21-0c7c0f6e98b0,?????,0.0430762652985,0.0500240500241,0.43140398696,0.0161936828603,0.00475656031212,0.0,1.0,0.0,0.0,0.0,,3.0
312,2ef5cf33-bf40-421b-a644-3bddbf189fcf,?????,0.172549019608,0.230065359477,0.482352941176,0.115032679739,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
313,2f3e452b-6592-440d-b5ec-aa07c54ac1df,?????,0.380346484255,0.127987895016,0.26262969626,0.139209062003,0.0371952835188,0.0,0.0,1.0,0.0,0.0,,1.0
315,2ff51148-0017-4055-8dd8-fd5e141e43f7,?????,0.389589288401,0.146141116293,0.241823378968,0.178847600421,0.043598615917,0.0,1.0,0.0,0.0,0.0,,1.0
316,305a06f9-7a0e-4d88-86c9-f0bc752def4f,?????,0.476091828036,0.0307280698841,0.460088572979,0.0246877248923,0.00840380420943,0.0,0.0,1.0,0.0,0.0,,1.0
317,307627f9-fe9b-4832-beb2-b9522184b086,?????,0.201754385965,0.200501253133,0.214912280702,0.204260651629,0.0733082706767,0.0,1.0,0.0,0.0,0.0,,4.0
319,33af5422-4329-43a1-a428-41faae4ba43b,?????,0.11865569273,0.0123456790123,0.0342935528121,0.164609053498,0.00342935528121,0.0,0.0,1.0,0.0,0.0,,4.0
322,3448a8a3-8c33-4d01-b53c-791c14c4df5c,?????,0.75,0.0833333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
323,3454c5bb-c9d9-407e-9c9e-983bc14bdd57,?????,0.0217391304348,0.00621118012422,0.0807453416149,0.0652173913043,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
326,365ffbca-327c-498a-a042-15a1959e4a65,?????,0.547037422037,0.0511954261954,0.244975744976,0.111832986833,0.00649688149688,0.0,1.0,0.0,0.0,0.0,,1.0
328,36d9f31e-7d32-46b7-9131-a346fdff7396,?????,0.212962962963,0.166666666667,0.425925925926,0.138888888889,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
329,36db0d97-a7cb-4c5c-8815-e4b8686543e0,?????,0.365395459378,0.210900497729,0.187261667002,0.0852660016354,0.0261763742558,0.0,0.0,1.0,0.0,0.0,,1.0
332,37ad2d24-164b-4dda-8ad0-3dcfc9856ab9,?????,0.233336516425,0.032372039725,0.204115737204,0.0248281130634,0.00534759358289,0.0,0.0,0.0,1.0,0.0,,1.0
335,3afc31f0-a1a1-48f0-9757-046023591365,?????,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
336,3b0073b2-29d7-46f3-86ed-8798c4757c1d,?????,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
337,3b839822-910c-4889-9bd0-ef31f5e39367,?????,0.10032249742,0.118364293086,0.12334494324,0.220855263158,0.016060371517,0.0,1.0,0.0,0.0,0.0,,4.0
338,3bc64a79-0aee-4584-9c62-f9796e151b7f,?????,0.369230769231,0.0738461538462,0.221538461538,0.221538461538,0.0738461538462,0.0,1.0,0.0,0.0,0.0,,1.0
339,3bfeb66b-96da-4534-8444-2a1789982f60,?????,0.293669564267,0.164472144771,0.297550161282,0.0713728062982,0.0190891695369,0.0,1.0,0.0,0.0,0.0,,3.0
340,3c3b5b10-673b-4261-afb6-fa12d29598b2,?????,0.295826899983,0.0699680476926,0.0562457110997,0.0382012352033,0.0397581060216,0.0,1.0,0.0,0.0,0.0,,1.0
341,3ea4bf78-e76a-41af-99a3-09b68e800881,?????,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0
342,3ed70cbc-3510-43d1-bd73-a51e2bd7f232,?????,0.265427530247,0.2782573808,0.232714974674,0.0620934881171,0.0199137058072,0.0,1.0,0.0,0.0,0.0,,2.0
344,400b289b-c5da-4b97-aa22-c029316150f0,?????,0.0577777777778,0.468888888889,0.0533333333333,0.0233333333333,0.23,0.0,0.0,1.0,0.0,0.0,,2.0
345,40b2064b-c4d0-4604-aa0f-7e5a67f9906b,?????,0.28905173527,0.159689215186,0.191731626277,0.0640274842565,0.0138097981662,0.0,1.0,0.0,0.0,0.0,,1.0
347,4102fa01-0858-4d6f-b31d-288f623caf17,?????,0.226916676394,0.104928902168,0.217382075367,0.192190414131,0.0278127011709,0.0,0.0,1.0,0.0,0.0,,4.0
349,4279f689-7399-4bcb-9b5a-9dd964223129,?????,0.3125,0.30625,0.00625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0
352,43ec5e95-6b6a-407c-a0c6-f855e2087830,?????,0.297288762599,0.156166265271,0.258233709419,0.129759966169,0.0292995958621,0.0,0.0,1.0,0.0,0.0,,1.0
353,44142666-4f3c-476f-a0bf-a0512602a127,?????,0.381959251362,0.136085445787,0.269189765458,0.0661770512517,0.0354773750296,0.0,0.0,0.0,1.0,0.0,,1.0
355,44b1b00f-c1d9-4374-8d5a-1d0ef97307b6,?????,0.342808249426,0.141346493552,0.214518194665,0.147003621268,0.0293234410881,0.0,1.0,0.0,0.0,0.0,,1.0
357,452d1cc2-c680-4b3d-bc00-1f12e4cffcb6,?????,0.356805092099,0.241622359269,0.237216854864,0.137896461426,0.0264592323416,0.0,0.0,1.0,0.0,0.0,,1.0
360,464b5860-0cd6-4f83-9c90-37f463a24b8e,?????,0.0353852430967,0.0234245439469,0.102440838137,0.478105504225,0.00350101345126,1.0,0.0,0.0,0.0,0.0,,4.0
361,47c0de6d-5648-4aa0-b8ad-9da0585a59d5,?????,0.389775910364,0.146638655462,0.263025210084,0.156442577031,0.0441176470588,0.0,0.0,1.0,0.0,0.0,,1.0
363,4845b0b3-16be-4c83-a4e0-69e05521b517,?????,0.0786069651741,0.0726368159204,0.0746268656716,0.0318407960199,0.0089552238806,0.0,1.0,0.0,0.0,0.0,,2.0
365,488141b2-e866-4f57-acd8-551e71401543,?????,0.494949494949,0.010101010101,0.489898989899,0.00505050505051,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
366,48af2825-604e-4b1f-abc9-45ce81bcff40,?????,0.318783008678,0.26705985095,0.290956136266,0.092698031766,0.0305029723404,0.0,0.0,1.0,0.0,0.0,,1.0
367,48b58371-8a5f-4f0b-b0b7-9b127b3bfa58,?????,0.335761561173,0.161325858502,0.343399500341,0.123547427626,0.0359656523578,0.0,1.0,0.0,0.0,0.0,,3.0
372,49ec32f9-e4f6-409d-abdb-ebc6429d6c2c,?????,0.111801321551,0.0790340576529,0.253610860458,0.0412725994212,0.0142811609166,1.0,0.0,0.0,0.0,0.0,,3.0
373,4a026155-e5ca-481f-b087-89d36b52f616,?????,0.0,0.0833333333333,0.833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.0
374,4a0d9a14-75da-4480-a317-d26ebe1b2be4,?????,0.414814814815,0.0666666666667,0.453703703704,0.0277777777778,0.0037037037037,0.0,1.0,0.0,0.0,0.0,,3.0
377,4ae4157d-6b32-4fd9-bb66-a6a150ee0245,?????,0.281260504202,0.117478991597,0.256554621849,0.0341176470588,0.0105882352941,0.0,1.0,0.0,0.0,0.0,,1.0
382,4c71ef14-43ec-4762-8905-3640b4be2293,?????,0.302905154075,0.207489279051,0.259689527104,0.097197384526,0.0379384354634,0.0,1.0,0.0,0.0,0.0,,1.0
383,4c92b599-cced-4036-99b0-61e9d775b21c,?????,0.247340657369,0.264063192831,0.19032493874,0.109886220612,0.021718323782,0.0,1.0,0.0,0.0,0.0,,2.0
384,4ca5b437-96ff-438e-839f-9f92e20ff051,?????,0.187888198758,0.504541925466,0.295665113872,0.0119047619048,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
386,4cc244bf-c2f5-4b5f-a44b-a621fcb5b107,?????,0.160714285714,0.160714285714,0.0178571428571,0.160714285714,0.0,0.0,0.0,0.0,1.0,0.0,,2.0
387,4d4858e7-1fb8-4402-9af4-2277bb88540d,?????,0.0151821862348,0.114372469636,0.0121457489879,0.00303643724696,0.0,0.0,0.0,1.0,0.0,0.0,,2.0
388,4eacad46-ebe0-4404-a738-d28427488bd6,?????,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
389,4ef783c3-0684-40c9-9bdd-dcbc37d4f607,?????,0.248352356652,0.138083604842,0.248096535655,0.101427130414,0.0216161300126,0.0,0.0,1.0,0.0,0.0,,3.0
391,4f54a917-172c-42e7-8c88-63b9501527b5,?????,0.169301146711,0.0334655758441,0.0896739284654,0.0233350943746,0.0100669512344,0.0,1.0,0.0,0.0,0.0,,1.0
398,0e355af7-0e3e-4817-8c50-82cbea81f5ac,?????,0.280802139037,0.173048128342,0.26064171123,0.12422459893,0.0436363636364,0.0,0.0,1.0,0.0,0.0,,1.0
400,0facce28-0f3b-459b-ac5c-76d38374bbaa,?????,0.543334912738,0.0461383558398,0.254639500908,0.0410447761194,0.00373134328358,0.0,1.0,0.0,0.0,0.0,,1.0
403,11c38864-b9bb-4b89-8f25-5288a32274bd,?????,0.192118226601,0.389162561576,0.389162561576,0.0295566502463,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
404,12cda752-2989-4d42-ac30-2efbdd1c60d8,?????,0.366666666667,0.0771929824561,0.405263157895,0.0736842105263,0.0245614035088,0.0,0.0,1.0,0.0,0.0,,3.0
407,13502164-69dc-4603-8dfc-3e1f1cd2fb45,?????,0.156595067337,0.201523795897,0.0432546992649,0.0194409171391,0.00226244343891,0.0,1.0,0.0,0.0,0.0,,2.0
410,154320c6-cf2d-47d1-8e53-ba0201e00297,?????,0.330158730159,0.196825396825,0.25873015873,0.031746031746,0.015873015873,0.0,1.0,0.0,0.0,0.0,,1.0
413,17e154b5-b03d-4ff2-9c71-bb94623ae5e2,?????,0.339377743944,0.152153940848,0.26751757035,0.139239782459,0.0335291442178,0.0,0.0,1.0,0.0,0.0,,1.0
414,17eb4a2d-be26-46f6-b111-1016251da848,?????,0.0,0.0,0.809523809524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
416,183f7192-852b-44a8-b792-e5330ed0656c,?????,0.325863090474,0.181139838002,0.300605425649,0.130788382151,0.0384372405584,0.0,0.0,1.0,0.0,0.0,,1.0
417,18a6a1d2-f484-4b65-ba31-2ae347b3864f,?????,0.110287402814,0.194585058236,0.088094546838,0.0401276830168,0.0080817796829,0.0,0.0,1.0,0.0,0.0,,2.0
420,1a3fcc9a-7349-4f7c-b3e4-cbbe48ff6eac,?????,0.39244850874,0.192227822195,0.260964236249,0.0988125855102,0.0261350825994,0.0,0.0,1.0,0.0,0.0,,1.0
423,1bc0d054-a1e5-4cd4-9e79-6b621272c3d6,?????,0.241367077655,0.0947415098421,0.214776119403,0.0951914341337,0.0278369024443,0.0,0.0,1.0,0.0,0.0,,1.0
424,1be5ad25-bb86-4236-9f55-ae89c44d64e7,?????,0.299188728112,0.0997110948742,0.214503742726,0.134485038103,0.037057632744,0.0,1.0,0.0,0.0,0.0,,1.0
425,1be96b6a-9fdd-49f9-b593-78306a607564,?????,0.291623218981,0.265229161585,0.241773538142,0.107367222529,0.0351833293509,0.0,1.0,0.0,0.0,0.0,,2.0
426,1c7dcba9-ca03-4248-af7b-0b8b8817d63a,?????,0.0625,0.8125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
429,1d4eab80-602e-40cb-bd7b-b5995eda27f8,?????,0.111111111111,0.0320987654321,0.244444444444,0.0197530864198,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
431,1e241290-04c7-4d12-8bec-45c0dc3daa42,?????,0.183114035088,0.275822368421,0.385361842105,0.0690789473684,0.0241228070175,0.0,1.0,0.0,0.0,0.0,,3.0
433,1f6ae30d-842b-4f80-b02b-569304d4f7e1,?????,0.242398648649,0.218026061776,0.37319015444,0.163006756757,0.00337837837838,0.0,0.0,1.0,0.0,0.0,,3.0
437,240ad579-cc87-421b-b1d2-98aa6cde9975,?????,0.362355002061,0.323362578265,0.231336728886,0.0706687079236,0.0122769828652,0.0,1.0,0.0,0.0,0.0,,2.0
438,249bf477-6f5f-4ea2-afde-bb6ed772dd11,?????,0.274348422497,0.246913580247,0.216735253772,0.255144032922,0.00685871056241,0.0,1.0,0.0,0.0,0.0,,4.0
439,252ce0a6-a213-409b-b3a0-8aef74c88838,?????,0.0982587064677,0.0907960199005,0.0932835820896,0.0398009950249,0.0111940298507,0.0,0.0,1.0,0.0,0.0,,3.0
441,25e1941b-9381-4749-901e-65f9b05ef1f5,?????,0.382242682243,0.210170610171,0.30234960235,0.0774345774346,0.0278025278025,0.0,1.0,0.0,0.0,0.0,,1.0
442,261d1874-d57a-43ed-9228-8a1055498ae8,?????,0.211906968501,0.171987463121,0.203019344837,0.0884196212207,0.0270475547017,0.0,1.0,0.0,0.0,0.0,,2.0
446,281fec1d-ab8d-4ffb-ad1d-e89e7389daf9,?????,0.414902998236,0.119841269841,0.294797178131,0.147883597884,0.0225749559083,0.0,1.0,0.0,0.0,0.0,,1.0
447,294b0d76-f283-4d99-a15a-c461d65d6389,?????,0.0,0.3,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0
448,294c7a68-e67c-4618-9a88-eb61294058c8,?????,0.442932048661,0.0882009579926,0.227156109708,0.116614433021,0.0139853395062,0.0,1.0,0.0,0.0,0.0,,1.0
450,2a6291d9-a0d7-4ffc-9e8d-979226c6915a,?????,0.231495173471,0.178715571618,0.372602370365,0.0611254294119,0.0449503440232,0.0,1.0,0.0,0.0,0.0,,3.0
451,2ad510b2-d2e9-409c-9d20-870030828992,?????,0.311836734694,0.151292517007,0.399047619048,0.114421768707,0.0234013605442,0.0,0.0,1.0,0.0,0.0,,3.0
455,2c47f140-d11f-4061-935d-600d2efd4d46,?????,0.0522046229003,0.02409932284,0.0474422381738,0.0226630713038,0.00294139413276,0.0,0.0,1.0,0.0,0.0,,4.0
460,2cae1926-dda3-452b-a366-a0bdc0efe34a,?????,0.278220265638,0.154374206447,0.226821685952,0.124398800208,0.0397144535193,0.0,1.0,0.0,0.0,0.0,,1.0
463,2d6a8864-2545-43a1-8eec-b81af8c6cd7b,?????,0.377935906171,0.164153927683,0.247075905899,0.162470770706,0.04836348954,0.0,0.0,1.0,0.0,0.0,,1.0
465,2eb67179-6315-4cad-9ac8-0af6305695ce,?????,0.0168067226891,0.0252100840336,0.0,0.0168067226891,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
467,2ec543d2-3b6a-4135-bd8e-b7b3da017658,?????,0.115984405458,0.0175438596491,0.0487329434698,0.0233918128655,0.00487329434698,0.0,1.0,0.0,0.0,0.0,,1.0
469,2f1ca541-2e5f-4cb2-83f1-7fa5f526d454,?????,0.207112915861,0.137604594021,0.506321559854,0.102748050267,0.0462128799962,0.0,0.0,1.0,0.0,0.0,,3.0
471,2f87c0f8-5880-4178-9123-2b23f1d9ab17,?????,0.367722473605,0.172247360483,0.253695324284,0.157466063348,0.0488687782805,0.0,0.0,1.0,0.0,0.0,,1.0
473,2fa95644-e2bb-4f66-b241-c21a9fedb410,?????,0.306715542179,0.152785604175,0.383771870265,0.106534335407,0.0316741294554,0.0,1.0,0.0,0.0,0.0,,3.0
474,30575779-8ad1-449e-a8db-732a2ea4f4e3,?????,0.0421108742004,0.181769722814,0.182835820896,0.0170575692964,0.00479744136461,0.0,1.0,0.0,0.0,0.0,,2.0
475,30603296-5a84-4226-b70e-7b51c62c9fe0,?????,0.0,0.0,0.0,0.166666666667,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
476,31318d21-af2f-4563-8679-fc2c05848dad,?????,0.102287581699,0.167320261438,0.204248366013,0.114379084967,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
477,31a86f9a-46ea-4c58-98a1-99afd22ef776,?????,0.490740740741,0.0277777777778,0.407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
478,31d56dfe-a84b-4d8e-8a1f-afc412f383db,?????,0.262173507463,0.234732587065,0.487282338308,0.00746268656716,0.00834888059701,0.0,1.0,0.0,0.0,0.0,,3.0
479,32ec3533-2bdc-4c1f-a44e-ab641721d810,?????,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0
487,36d78585-d813-4639-a0be-ecd333ccbd52,?????,0.131868131868,0.483516483516,0.032967032967,0.032967032967,0.010989010989,0.0,0.0,1.0,0.0,0.0,,2.0
488,376ff933-24df-4aec-a750-2f1801b25981,?????,0.075110679887,0.0494527713298,0.765635011081,0.0310481372168,0.00732482905669,0.0,1.0,0.0,0.0,0.0,,3.0
489,37830a5b-31d4-405d-812f-9e1570380170,?????,0.250283446712,0.158163265306,0.296768707483,0.00907029478458,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
490,378e9d59-59ac-4357-8110-ebb555fc70c3,?????,0.103174603175,0.285317460317,0.111507936508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0
492,37f88b90-9b48-4bed-8557-c4333e338a1d,?????,0.29727323028,0.0860350312965,0.217748210395,0.0518380191583,0.0137721755369,0.0,0.0,1.0,0.0,0.0,,1.0
495,3846bf75-fa5e-4ce1-b840-9852370f22dc,?????,0.194444444444,0.166666666667,0.0833333333333,0.333333333333,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
498,39cf657e-d043-49c6-9e98-36dde048de8e,?????,0.267097385317,0.144676832714,0.233572160482,0.170681595813,0.102339372612,1.0,0.0,0.0,0.0,0.0,,1.0
503,3c2bea54-8442-40ca-8cc8-f1b4d44b11f0,?????,0.0340909090909,0.494318181818,0.0113636363636,0.00568181818182,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
505,3c547b40-0045-44f4-984e-89a0ec94d83d,?????,0.219551347943,0.156550237792,0.249175952195,0.129394350561,0.0635099296904,0.0,1.0,0.0,0.0,0.0,,3.0
512,3ef02e58-1866-40ce-a1cd-8baed6fca101,?????,0.367073363342,0.128642501777,0.192687356866,0.0524954592119,0.0368790965806,0.0,1.0,0.0,0.0,0.0,,1.0
514,3f883d8d-7654-4429-92de-736aade53d5c,?????,0.198168498168,0.47326007326,0.141758241758,0.03663003663,0.0732600732601,0.0,0.0,0.0,1.0,0.0,,2.0
517,404690e1-d7ef-45fd-bc2b-0c8d4a16c5c1,?????,0.0919484702093,0.369202898551,0.104871175523,0.0716586151369,0.0,0.0,0.0,1.0,0.0,0.0,,2.0
519,41a2cfdd-c827-4674-889a-6a64621ebc6d,?????,0.0,0.0,0.0430107526882,0.0860215053763,0.0,0.0,0.0,1.0,0.0,0.0,,4.0
520,41cf09d8-3f64-4d3f-b250-1fa65c5f853a,?????,0.0945533769063,0.429847494553,0.313507625272,0.0444444444444,0.00653594771242,0.0,1.0,0.0,0.0,0.0,,2.0
521,43456066-7b06-4e57-9682-32ae221558f4,?????,0.366934652649,0.267367553082,0.207379921666,0.0882292310864,0.0700886415172,0.0,0.0,0.0,1.0,0.0,,1.0
528,45a02a88-1eea-4aea-a64c-c50a3ee75cf6,?????,0.409673964804,0.172837657779,0.217181901071,0.112166347402,0.0540492198536,0.0,0.0,0.0,0.0,1.0,,1.0
532,47a032d0-1485-4f43-abba-5e0c51cab9c2,?????,0.0833333333333,0.222222222222,0.0416666666667,0.458333333333,0.0277777777778,0.0,0.0,0.0,1.0,0.0,,4.0
533,47a837d3-cf01-433e-b986-a69d53db67a7,?????,0.0833333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0
534,4a1779d3-29de-4c0f-8c80-1796298a896d,?????,0.301550504662,0.161743063749,0.276361151865,0.0964012947276,0.0181106516637,1.0,0.0,0.0,0.0,0.0,,3.0
536,4a333769-1745-4aae-b4f3-b097b7f6ba3f,?????,0.0773052464229,0.0811094708154,0.0730467862821,0.0292698160345,0.00397456279809,0.0,1.0,0.0,0.0,0.0,,2.0
537,4a41779c-c0a7-4cd5-9957-45e6379091db,?????,0.248484848485,0.233333333333,0.375757575758,0.0424242424242,0.00909090909091,0.0,0.0,1.0,0.0,0.0,,3.0
539,4b3d5164-c7ef-4ba3-82fe-a732cd36bce3,?????,0.0,0.0,0.133333333333,0.0666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
541,4ca2eb95-0dca-49fe-b0d5-5a4113101b4e,?????,0.133333333333,0.211111111111,0.3,0.0222222222222,0.166666666667,1.0,0.0,0.0,0.0,0.0,,3.0
547,4f34de85-aa3c-4528-a120-99b75f223bfd,?????,0.261243386243,0.244378306878,0.329695767196,0.10582010582,0.0588624338624,0.0,0.0,1.0,0.0,0.0,,3.0
548,503764a0-d410-496b-b372-170d4cf68e73,?????,0.229412746079,0.287687687688,0.181564898232,0.0822322322322,0.0191024357691,0.0,1.0,0.0,0.0,0.0,,2.0
549,510095f7-92e2-4843-b4e3-aa55c448d847,?????,0.071571225085,0.0971156817036,0.166630441643,0.0257096757708,0.0080205948456,1.0,0.0,0.0,0.0,0.0,,3.0
550,51744a3a-356d-4389-8f47-e98005f4d96f,?????,0.571839108816,0.0265336894893,0.382328000919,0.0155701968924,0.0037290038834,0.0,0.0,1.0,0.0,0.0,,1.0
552,5396a93b-4dea-44b8-b60a-aa4f3b764fab,?????,0.285714285714,0.142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
554,54b8ed09-cd34-42e1-92ce-e690eb720600,?????,0.0776218410435,0.0614358909079,0.131369626636,0.409125746534,0.00701405905794,0.0,0.0,1.0,0.0,0.0,,4.0
555,54db8091-ffd2-485b-9890-880e0c06c7da,?????,0.348272017837,0.166451664278,0.318434464087,0.078905876732,0.0879359770664,1.0,0.0,0.0,0.0,0.0,,1.0
558,5691df30-5bcc-4c2e-91a5-cea4a88c09a7,?????,0.0816979044616,0.0534603947779,0.0804222829663,0.0266003361974,0.00781908159679,0.0,0.0,1.0,0.0,0.0,,3.0
559,56b0ab5b-16a7-44d6-a43b-5b64b6f40614,?????,0.274784482759,0.234554597701,0.208189655172,0.208908045977,0.0735632183908,0.0,0.0,1.0,0.0,0.0,,1.0
568,5a5101ba-18f9-4a04-bd14-7b848f69da51,?????,0.0108695652174,0.978260869565,0.0108695652174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0
574,5db06fa0-d914-47fe-bc5b-92e1e63e2feb,?????,0.27486631016,0.183600713012,0.268092691622,0.141532976827,0.0409982174688,0.0,0.0,1.0,0.0,0.0,,1.0
576,5e53f05c-22be-4bcf-9f0a-6d1fa8f5a438,?????,0.0656627323294,0.0429385429385,0.408357075024,0.252272418939,0.00854700854701,0.0,1.0,0.0,0.0,0.0,,3.0
578,5e9e53dc-6d0e-4286-90c6-324db02768e3,?????,0.356019029233,0.205922504137,0.289423607281,0.114761445119,0.0338734142306,0.0,1.0,0.0,0.0,0.0,,1.0
580,5fa63ee1-ec73-4adc-9a4b-b0ab68d1c5b0,?????,0.369696969697,0.151515151515,0.3,0.136363636364,0.0424242424242,0.0,0.0,1.0,0.0,0.0,,1.0
582,5ff6d912-16d1-41d6-8ab6-29a546a5ab47,?????,0.401234567901,0.111111111111,0.308641975309,0.148148148148,0.0308641975309,0.0,0.0,1.0,0.0,0.0,,1.0
583,6088a282-cc67-4898-94ab-bf7d62c4195e,?????,0.337795983167,0.146178108837,0.320807921546,0.115603964371,0.0403983358049,0.0,1.0,0.0,0.0,0.0,,1.0
584,60ac7387-d802-42ad-ba54-e558df1d96d7,?????,0.3216194626,0.141901366607,0.141835346933,0.10312339077,0.0248537664224,1.0,0.0,0.0,0.0,0.0,,1.0
585,610ad13d-aa60-4910-8f8a-1c4d185ffd2e,?????,0.207978776847,0.119947435199,0.319584901354,0.251843200201,0.0606456863985,0.0,0.0,1.0,0.0,0.0,,3.0
587,63985e4f-31d6-4f80-bf79-f20a5039a1b8,?????,0.346493993994,0.152462462462,0.317545045045,0.137905405405,0.0455930930931,0.0,0.0,1.0,0.0,0.0,,1.0
593,67bf0681-9e7a-43dc-83f7-cf5122172dd6,?????,0.031315190873,0.321166334697,0.136480959845,0.0160877815362,0.0166888634837,0.0,1.0,0.0,0.0,0.0,,2.0
595,69397a42-8210-4d09-b136-19f4daa1bab1,?????,0.351351351351,0.216216216216,0.27027027027,0.162162162162,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
597,6a39d8ee-6753-4bdf-8891-debe818ffd1b,?????,0.328790976207,0.211942974883,0.237718206782,0.0521909412144,0.00719473875177,0.0,1.0,0.0,0.0,0.0,,1.0
599,6ae38bba-6fc9-4107-b1b2-3ad0aea447e3,?????,0.289726191354,0.124128829003,0.157023655668,0.100302802968,0.0158414217693,1.0,0.0,0.0,0.0,0.0,,1.0
601,6bc56a17-a045-40e0-9bb2-8f01450158c8,?????,0.441872427984,0.0185185185185,0.176440329218,0.149691358025,0.00514403292181,0.0,1.0,0.0,0.0,0.0,,1.0
603,6d0af1c9-ee44-4da0-89a2-842c927d75cc,?????,0.25974025974,0.12987012987,0.4329004329,0.0865800865801,0.0,0.0,0.0,0.0,1.0,0.0,,3.0
604,6dbacbcb-bb3a-4d59-b678-834eda65f509,?????,0.230158730159,0.0634920634921,0.65873015873,0.031746031746,0.015873015873,0.0,0.0,1.0,0.0,0.0,,3.0
605,6e34b6a7-5715-4756-a3be-41903900385d,?????,0.401234567901,0.111111111111,0.308641975309,0.148148148148,0.0308641975309,0.0,1.0,0.0,0.0,0.0,,1.0
607,6f5a2fab-3825-42bb-a815-2f109d2f0597,?????,0.116683135705,0.0986037915386,0.148633069829,0.0685477968087,0.0119766505636,0.0,1.0,0.0,0.0,0.0,,3.0
609,6f9eca49-8699-4a01-8210-ea33c82a1711,?????,0.143356643357,0.363636363636,0.370629370629,0.122377622378,0.0,1.0,0.0,0.0,0.0,0.0,,3.0
613,725d451f-1b4c-43a7-8ad5-87efe8e352ce,?????,0.0512152777778,0.184895833333,0.316840277778,0.150173611111,0.0,1.0,0.0,0.0,0.0,0.0,,3.0
614,72c884b8-6f80-421e-8823-34c681bac488,?????,0.313657257775,0.194602456367,0.320541549953,0.145281189399,0.0259175465058,0.0,0.0,1.0,0.0,0.0,,3.0
616,73a0e4c2-38f2-44ba-8ff9-e81651f649cb,?????,0.282347282347,0.0735930735931,0.242664742665,0.0894660894661,0.0262145262145,0.0,1.0,0.0,0.0,0.0,,1.0
